id,act_id,web_id,created_at,updated_at
33380,71751,19757,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33381,71752,34924,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33382,71753,34927,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33383,71754,34928,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33384,71755,9459,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33385,71756,34929,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
1543,15586,34933,2018-02-23 04:15:46 UTC,2018-02-27 03:57:49 UTC
33386,71757,17274,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33387,71758,34934,2018-02-26 08:50:56 UTC,2018-02-27 03:57:49 UTC
33388,71759,34941,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33389,71760,17300,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33390,71761,34942,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33391,71762,34943,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33392,71763,34945,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33393,71764,5320,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33394,71765,34946,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
14646,16008,34948,2018-02-23 04:17:30 UTC,2018-02-27 03:57:49 UTC
33395,71766,34950,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33396,71767,34952,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33397,71768,34953,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33398,71769,34955,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33399,71770,34957,2018-02-26 08:50:57 UTC,2018-02-27 03:57:49 UTC
33400,71771,34958,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33401,71772,22289,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33402,71774,34962,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33403,71775,34963,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33404,71776,34964,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33405,71777,34965,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33406,71778,17493,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33407,71779,17547,2018-02-26 08:50:58 UTC,2018-02-27 03:57:49 UTC
33408,71780,34973,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33409,71781,34975,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33410,71782,34976,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33411,16980,34978,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33412,71783,34981,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33413,71784,3635,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33414,71785,34984,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33415,71786,34985,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33416,71787,34987,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33417,71788,34989,2018-02-26 08:50:59 UTC,2018-02-27 03:57:49 UTC
33418,71789,34990,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33419,71790,34991,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33420,71791,17707,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33421,71792,34996,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33422,71793,34997,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
7076,15443,9313,2018-02-23 04:16:30 UTC,2018-02-27 03:57:49 UTC
33423,71794,34998,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33424,71795,34999,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33425,71796,35001,2018-02-26 08:51:00 UTC,2018-02-27 03:57:49 UTC
33426,71797,5794,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33427,71798,35008,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33428,71799,35010,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33429,71800,35011,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33430,71801,35012,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33431,71802,35013,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33432,71803,3584,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33433,71804,26083,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33434,71805,856,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33435,71806,35017,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33436,71807,17915,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33437,71808,35020,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
33438,71809,35022,2018-02-26 08:51:01 UTC,2018-02-27 03:57:49 UTC
2193,18393,35025,2018-02-23 04:15:51 UTC,2018-02-27 03:57:49 UTC
33439,71810,35026,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33440,71811,35028,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33441,71812,35029,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33442,71815,274,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33443,71816,35032,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33444,71817,35034,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33445,71818,10871,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33446,71819,3833,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33447,71820,5307,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33448,71821,35037,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33449,71822,35038,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33450,71823,35039,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33451,71824,35040,2018-02-26 08:51:02 UTC,2018-02-27 03:57:49 UTC
33452,71825,35044,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33453,71827,18059,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33454,71828,35046,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33455,71829,24735,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33456,71830,35048,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33457,71831,35050,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33458,71832,35051,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33459,71833,10134,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33460,19159,35053,2018-02-26 08:51:03 UTC,2018-02-27 03:57:49 UTC
33461,71834,35058,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33462,71835,35062,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33463,71836,35063,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33464,71837,35065,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33465,71838,35066,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33466,71839,35068,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33467,71840,35069,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33468,71841,35070,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33469,71842,35072,2018-02-26 08:51:04 UTC,2018-02-27 03:57:49 UTC
33470,71844,35078,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33471,71845,35079,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33472,71846,35081,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33473,71847,35083,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33474,71848,35084,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33475,71849,35089,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33476,71850,18261,2018-02-26 08:51:05 UTC,2018-02-27 03:57:49 UTC
33477,71851,35091,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33478,71852,34387,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33479,71853,27040,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33480,71854,35094,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33481,71855,35095,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33482,20417,35096,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33483,71856,35098,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33484,71857,35100,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33485,20764,35103,2018-02-26 08:51:06 UTC,2018-02-27 03:57:49 UTC
33486,20789,35104,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33487,71858,35108,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33488,71859,31031,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33489,71860,35111,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33490,71861,35112,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33491,71862,35113,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33492,21268,35114,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33493,21395,23724,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33494,71863,35117,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33495,71864,35119,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33496,71865,35122,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33497,71866,35123,2018-02-26 08:51:07 UTC,2018-02-27 03:57:49 UTC
33498,71867,35126,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33499,71868,35129,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33500,71869,35130,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33501,71870,35131,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33502,71871,35132,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33503,71872,25011,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33504,71873,9443,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33505,71874,35135,2018-02-26 08:51:08 UTC,2018-02-27 03:57:49 UTC
33506,71875,35139,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33507,71876,10482,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33508,71877,25073,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33509,71878,35141,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33510,71879,35142,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33511,71881,35143,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33512,71882,35144,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33513,71883,23507,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33514,71884,25077,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33515,71885,25078,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33516,71886,12970,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33517,71887,938,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33518,71888,25095,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33519,71889,35146,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33520,71890,35149,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
16737,1019,35152,2018-02-23 04:17:47 UTC,2018-02-27 03:57:49 UTC
33521,71891,35153,2018-02-26 08:51:09 UTC,2018-02-27 03:57:49 UTC
33522,71892,35157,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33523,71893,35158,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33524,71894,35159,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33525,71895,35160,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33526,71896,35161,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33527,71897,11275,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33528,1098,35163,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33529,71898,35165,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33530,71899,35167,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33531,71900,9448,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33532,71901,35169,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33533,71902,13762,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33534,71903,35170,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33535,71904,6532,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33536,71905,35171,2018-02-26 08:51:10 UTC,2018-02-27 03:57:49 UTC
33537,71906,35174,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
610,19047,833,2018-02-23 04:15:39 UTC,2018-02-27 03:57:49 UTC
33538,71907,24130,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33539,71908,25164,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33540,71909,25165,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33541,71910,13889,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33542,71911,35175,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33543,71912,24217,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33544,71913,35177,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33545,71914,13308,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33546,71915,35178,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33547,71916,2006,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33548,71917,966,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33549,71918,11709,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33550,71919,35181,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33551,71920,11607,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33552,71921,35182,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
33553,71922,35183,2018-02-26 08:51:11 UTC,2018-02-27 03:57:49 UTC
22543,1750,35188,2018-02-25 05:09:16 UTC,2018-02-27 03:57:49 UTC
10871,1752,35192,2018-02-23 04:17:00 UTC,2018-02-27 03:57:49 UTC
33554,71923,35196,2018-02-26 08:51:12 UTC,2018-02-27 03:57:49 UTC
33555,71924,35200,2018-02-26 08:51:12 UTC,2018-02-27 03:57:49 UTC
24567,1757,35202,2018-02-25 13:47:08 UTC,2018-02-27 03:57:49 UTC
23125,1759,35205,2018-02-25 05:43:21 UTC,2018-02-27 03:57:49 UTC
24386,1768,35215,2018-02-25 13:35:14 UTC,2018-02-27 03:57:49 UTC
33556,71926,14126,2018-02-26 08:51:13 UTC,2018-02-27 03:57:49 UTC
33557,71927,35241,2018-02-26 08:51:13 UTC,2018-02-27 03:57:49 UTC
33558,71928,6907,2018-02-26 08:51:13 UTC,2018-02-27 03:57:49 UTC
33559,71929,9390,2018-02-26 08:51:13 UTC,2018-02-27 03:57:49 UTC
33560,71930,35243,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33561,71931,18298,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
8808,2027,35245,2018-02-23 04:16:44 UTC,2018-02-27 03:57:49 UTC
33562,71932,35246,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33563,71933,35247,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33564,71934,14144,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33565,71935,35249,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33566,71936,35250,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33567,71937,35251,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33568,71938,35252,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33569,71939,35255,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33570,71940,35256,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33571,71941,35257,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33572,71942,35258,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
33573,71943,7458,2018-02-26 08:51:14 UTC,2018-02-27 03:57:49 UTC
24397,1385,35261,2018-02-25 13:35:45 UTC,2018-02-27 03:57:49 UTC
33574,71944,35262,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33575,71945,35264,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33576,71946,14677,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33577,71947,27122,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33578,71948,14178,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33579,71949,25317,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33580,71950,35266,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33581,71951,23767,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33582,71953,35270,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33583,71954,35271,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33584,71955,13284,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33585,71956,35273,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33586,71957,25337,2018-02-26 08:51:15 UTC,2018-02-27 03:57:49 UTC
33587,71958,35276,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33588,71959,1230,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33589,71960,35277,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33590,71962,14296,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33591,71963,5782,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33592,71964,35280,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33593,71965,7044,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
11032,2623,35283,2018-02-23 04:17:01 UTC,2018-02-27 03:57:49 UTC
33594,71966,162,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
11027,2639,35284,2018-02-23 04:17:01 UTC,2018-02-27 03:57:49 UTC
11092,2645,35285,2018-02-23 04:17:02 UTC,2018-02-27 03:57:49 UTC
33595,71967,35286,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33596,71968,19752,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33597,71969,35287,2018-02-26 08:51:16 UTC,2018-02-27 03:57:49 UTC
33598,2696,8886,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33599,71970,35291,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33600,71971,35292,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33601,71972,14336,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33602,71973,35294,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33603,71974,25387,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33604,71975,25388,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33605,71976,14235,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33606,71977,35295,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33607,71978,35296,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33608,71979,35297,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33609,71980,11354,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33610,71981,25408,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33611,71982,14372,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33612,71983,35301,2018-02-26 08:51:17 UTC,2018-02-27 03:57:49 UTC
33613,71984,14427,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33614,71985,2036,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33615,71986,35305,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33616,71987,25438,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33617,71988,35307,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33618,71989,35308,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33619,71990,35310,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33620,71991,35311,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33621,71992,35312,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33622,71993,2134,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33623,71994,35315,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33624,71995,25460,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33625,71996,35318,2018-02-26 08:51:18 UTC,2018-02-27 03:57:49 UTC
33626,71997,35322,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33627,71998,35323,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33628,71999,25467,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33629,72000,14034,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33630,72001,2636,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33631,72002,35325,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33632,72003,35326,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33633,72004,35328,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33634,72005,10954,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33635,72006,7130,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33636,72007,35330,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33637,72008,35331,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33638,72009,14493,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33639,72010,35333,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33640,72011,35335,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33641,72012,25002,2018-02-26 08:51:19 UTC,2018-02-27 03:57:49 UTC
33642,72013,35337,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
25045,1777,7991,2018-02-25 14:22:56 UTC,2018-02-27 03:57:49 UTC
25003,1748,10732,2018-02-25 14:20:47 UTC,2018-02-27 03:57:49 UTC
21726,1767,14040,2018-02-25 04:28:13 UTC,2018-02-27 03:57:49 UTC
33643,72014,35338,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33644,72015,35340,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33645,72016,25489,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
26772,3498,35341,2018-02-25 17:27:24 UTC,2018-02-27 03:57:49 UTC
33646,72017,35344,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33647,72018,14574,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33648,72019,30035,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33649,72020,35347,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33650,72021,14595,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33651,72022,8380,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33652,72023,13802,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33653,72024,30065,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33654,72025,35349,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33655,72026,35351,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33656,72027,35352,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33657,72028,5290,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33658,72029,35353,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33659,72030,25523,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33660,72031,35354,2018-02-26 08:51:20 UTC,2018-02-27 03:57:49 UTC
33661,72032,17882,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33662,72033,14645,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33663,72034,35355,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33664,72035,35356,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33665,72036,17558,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33666,72037,35358,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33667,72038,14631,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33668,72039,35361,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33669,72040,35363,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33670,72041,35364,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33671,72042,11311,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33672,72043,25553,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33673,72044,35365,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33674,72045,14722,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
33675,72046,19778,2018-02-26 08:51:21 UTC,2018-02-27 03:57:49 UTC
16533,45558,35367,2018-02-23 04:17:45 UTC,2018-02-27 03:57:49 UTC
12304,4109,35374,2018-02-23 04:17:12 UTC,2018-02-27 03:57:49 UTC
33676,72047,35375,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
33677,72048,35377,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
33678,72049,1472,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
8930,4195,35378,2018-02-23 04:16:45 UTC,2018-02-27 03:57:49 UTC
33679,72050,20725,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
33680,72051,35379,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
33681,72052,14797,2018-02-26 08:51:22 UTC,2018-02-27 03:57:49 UTC
