cop,act_name,street,city,state,zip,lat,lon,phone,url1,url2,brand1,brand2,brand3,brand4,brand5,brand6
TRUE,Serra Nissan Of Sylacauga,80 James Payton Blvd,Sylacauga,AL,35150,33.177037,-86.288916,256-245-2235,www.serranissanofsylacauga.com,,Nissan,,,,,
TRUE,Serra Visser Nissan,1724 Cherokee Ave Sw,Cullman,AL,35055,34.145148,-86.84681,256-739-1771,www.serravissernissan.com,,Nissan,,,,,
TRUE,Sheehy Nissan,7232 Ritchie Hwy,Glen Burnie,MD,21061,39.173402,-76.618633,410-760-3500,www.sheehy-nissanofglennburnie.com/,,Nissan,,,,,
TRUE,Sheehy Nissan of Glen Burnie,7232 Ritchie Highway,Glen Burnie,MD,21061,39.173242,-76.619622,(888) 617-4866,www.sheehynissanglenburnie.com,,Nissan,,,,,
TRUE,Sheehy Nissan Of Manassas,9010 Liberia Ave,Manassas,VA,20110,38.760401,-77.457331,703-361-5161,www.sheehynissanofmanassas.com/index.htm,www.sheehynissanofmanassas.com,Nissan,,,,,
TRUE,Sheehy Nissan Of Mechanicsville,6564 Mechanicsville Pike,Mechanicsville,VA,23111,37.612772,-77.335579,804-417-1012,www.sheehymechanicsvillenissan.com,,Nissan,,,,,
TRUE,Sheehy Nissan Of Springfield,6727 Loisdale Rd.,Springfield,VA,22150,38.771668,-77.180883,703-922-7900,www.sheehynissanspringfield.com/,www.sheehynissanspringfield.com,Nissan,,,,,
TRUE,Sheehy Nissan of Waldorf,2950 Crain Highway,Waldorf,MD,20601,38.630024,-76.90558,(888) 714-0758,www.sheehy-nissanofwaldorf.com,www.sheehy-nissanofwaldorf.com/,Nissan,,,,,
TRUE,Sheridan Nissan,114 S Dupont Hwy,New Castle,DE,19720,39.66374,-75.6045249999999,8664991397,www.sheridannissan.com,,Nissan,,,,,
TRUE,Shingle Springs Nissan,4045 Wild Chaparral Dr,Shingle Springs,CA,95682,38.663252,-120.939067,530-677-8771,www.shinglespringsnissan.com/,www.shinglespringsnissan.com,Nissan,,,,,
TRUE,Shults Nissan,311 Fluvanna Ave,Jamestown,NY,14701,42.115119,-79.254203,(888) 706-0208,www.shultsnissan.com,,Nissan,,,,,
TRUE,Sid Dillon Nissan,2627 Kendra Lane,Lincoln,NE,68512,40.73674,-96.684027,8887935751,www.siddillonnissan.com/,,Nissan,,,,,
TRUE,Simmons Nissan,1994 Rockford St,Mount Airy,NC,27030,36.4984,-80.6078,336-786-8371,www.simmonsnissan.com/,,Nissan,,,,,
TRUE,Simmons Rockwell Nissan,224 Colonial Drive,Horseheads,NY,14845,42.16269,-76.869779,607-398-6666,www.srnissan.com,,Nissan,,,,,
TRUE,Smith Family Nissan,114 Access Rd,Elk City,OK,73644,35.392914,-99.390839,580-225-3344,www.smithfamilynissan.com,,Nissan,,,,,
TRUE,Smith Nissan,6520 Auto Park Drive,Fort Smith,AR,72908,35.302422,-94.393087,479-648-1900,www.smithnissan.com/,www.smithnissan.com,Nissan,,,,,
TRUE,Smithtown Nissan,535 Middle Country Rd,St James,NY,11780,40.860143,-73.161579,855-440-9919,www.nissanofsmithtown.com,,Nissan,,,,,
TRUE,Smolich Nissan,1835 Ne Highway 20,Bend,OR,97701,44.055646,-121.276635,541-389-1178,www.smolichnissan.com/,www.smolichnissan.com,Nissan,,,,,
TRUE,Somersworth Nissan,285 Route 108,Somersworth,NH,3878,43.255725,-70.899517,603-692-5200,www.somersworthnissan.com/,www.somersworthnissan.com,Nissan,,,,,
TRUE,Sonora Nissan,3160 S Pacific Ave,Yuma,AZ,85365,32.670212,-114.598698,928-726-0525,www.sonoranissancars.com,,Nissan,,,,,
TRUE,Sorg Nissan,2845 N Detroit St,Warsaw,IN,46582,41.271617,-85.852834,574-267-5850,www.sorgnissan.com/,www.sorgnissan.com,Nissan,,,,,
TRUE,South Colorado Springs Nissan,1333 S Academy Blvd,Colorado Springs,CO,80916,38.812998,-104.757452,719-550-3030,www.scsnissan.com/,www.scsnissan.com,Nissan,,,,,
TRUE,Southlake Nissan,4201 E Lincoln Hwy,Merrillville,IN,46410,41.47092,-87.280033,219-947-1600,www.southlakenissan.com/,,Nissan,,,,,
TRUE,Southwest Nissan,3050 Fort Worth Hwy,Weatherford,TX,76087,32.7569,-97.70513,817-596-3811,www.southwestnissan.net,,Nissan,,,,,
TRUE,Sparks Nissan,1100 Automall Dr,Monroe,LA,71203,32.496895,-92.064571,318-322-1800,www.sparksnissan.com/,,Nissan,,,,,
TRUE,Speck Nissan,61 E Allen Rd,Sunnyside,WA,98944,46.312119,-119.976944,509-837-5501,www.specknissan.com/index.cfm?fuseaction=dealergroup.default&,,Nissan,,,,,
TRUE,Spradley Barr Nissan,2102 South 15Th Street,Laramie,WY,82070,41.295173,-105.578865,307-745-8921,www.spradleybarrnissan.com,,Nissan,,,,,
TRUE,St Charles Nissan,5625 Veterans Memorial Pk,Saint Peters,MO,63376,38.798288,-90.605154,636-441-4481,www.nissan.stcharlesauto.com/,,Nissan,,,,,
TRUE,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,33.809028,-117.864784,714-633-8430,www.stadiumnissanoc.com/,www.stadiumnissanoc.com,Nissan,,,,,
TRUE,Stanley Nissan,2610 S. Cushman St. ,Fairbanks ,AK ,99701,64.82322,-147.7122,907-452-1701,www.stanleynissan.com,,Nissan,,,,,
TRUE,Star Nissan,5757 W Touhy Ave,Niles,IL,60714,42.01195,-87.771051,847-647-1555,www.starnissan.com/,,Nissan,,,,,
TRUE,State Line Nissan,10401 Madison ,Kansas City,MO ,64114,38.9409,-94.60208,816-942-4007,www.statelinenissan.com,www.statelinenissan.com/,Nissan,,,,,
TRUE,Staten Island Nissan,1220 Hylan Blvd,Staten Island,NY,10305,40.598017,-74.083344,8886693159,www.sinissan.com,,Nissan,,,,,
TRUE,Sterling McCall Nissan,12230 Southwest Freeway,Stafford,TX,77477,29.6455717,-95.5756835,(281) 243-8600,www.sterlingmccallnissan.com,www.sterlingmccallnissan.net,Nissan,,,,,
TRUE,Sterling McCall Nissan Collision Center of Stafford,12230 Southwest Freeway,Stafford,TX,77477,29.645675,-95.576362,(866) 673-9005,www.sterlingmccallnissancollision.com,,Nissan,,,,,
TRUE,Stevens Point Nissan,301 Green Avenue North,Stevens Point,WI,54481,44.5392,-89.545,715-254-0200,www.stevenspointnissan.com,,Nissan,,,,,
TRUE,Stone Mountain Nissan,4275 Hwy. 78 ,Lilburn ,GA ,30047,33.83483,-84.07912,866-436-2310,www.stonemountainnissan.com,,Nissan,,,,,
TRUE,Straub Nissan,205 Straub Drive,Triadelphia,WV,26059,40.059322,-80.592188,304-232-3250,www.straubnissan.com/,www.straubnissan.com,Nissan,,,,,
TRUE,Streater-Smith Nissan,333 Interstate 45 S,Conroe,TX,77301,30.30531,-95.467904,936-760-2446,www.streater-smith-nissan.com/,www.streater-smithnissan.com,Nissan,,,,,
TRUE,Stuart Nissan,301 N Independence St,Enid,OK,73701,36.399002,-97.879919,580-237-5616,www.stuartnissanofenid.com,,Nissan,,,,,
TRUE,Suburban Nissan of Farmington Hills,37901 Grand River Avenue,Farmington Hills,MI,48335,42.4674131,-83.419251,(877) 851-1449,www.suburbannissanoffarmingtonhills.com,,Nissan,,,,,
TRUE,Suburban Nissan of Troy,1800 Maplelawn Dr.,Troy,MI,48084,42.5527536,-83.1740542,(888) 390-3467,www.suburbannissanoftroy.com,,Nissan,,,,,
TRUE,Sullivan Bros Nissan L/M,1 Cranberry Rd,Kingston,MA,2364,41.9796,-70.715809,781-585-7500,www.sullivanbrothersnissan.com,,Nissan,,,,,
TRUE,Sunbelt Nissan,3300 Washington Rd,Augusta,GA,30907,33.515729,-82.06825,706-854-1000,www.sunbeltnissan.com/,,Nissan,,,,,
TRUE,Superior Nissan,3372 N College Ave,Fayetteville,AR,72703,36.112662,-94.145058,479-442-4251,www.superiornissanfayetteville.com/,www.superiornissannwa.com,Nissan,,,,,
TRUE,Superior Nissan Of Conway,1090 Collier Dr,Conway,AR,72032,35.093917,-92.422498,501-513-4655,www.superiornissan.com,,Nissan,,,,,
TRUE,Supreme Nissan of Slidell,400 E. Howze Beach Rd. ,Slidell ,LA ,70461,30.22742,-89.77689,985-231-0115,www.supremenissanofslidell.com,,Nissan,,,,,
TRUE,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,33.710672,-117.989179,714-500-6000,www.surfcitynissan.com/,www.surfcitynissan.com,Nissan,,,,,
TRUE,Sutherlin Nissan,13985 S Tamiami Trl,Fort Myers,FL,33912,26.539403,-81.871258,239-415-8600,www.sutherlinnissanftmyers.com/,,Nissan,,,,,
TRUE,Sutherlin Nissan Mall/Ga,1855 Luke King Pkwy,Buford,GA,30519,34.07781,-83.986421,678-714-1885,www.sutherlinnissanmallofga.com/,,Nissan,,,,,
TRUE,Sutherlin Nissan Orlando,8125 East Colonial Dr,Orlando,FL,32817,28.588017,-81.240868,407-657-9500,www.sutherlinnissanorlando.com,,Nissan,,,,,
TRUE,Swope Nissan,1100 North Dixie Hwy,Elizabethtown,KY,42701,37.71587,-85.87864,270-765-6477,www.swopenissan.com/,,Nissan,,,,,
TRUE,Tacoma Nissan,4030 S. Tacoma Way,Tacoma,WA,98409,47.219721,-122.484602,253-579-1200,www.tacomanissan.com,,Nissan,,,,,
TRUE,Tamaroff Nissan,28585 Telegraph Rd,Southfield,MI,48034,42.4981,-83.28531,248-353-1300,www.tamaroffnissan.com/,,Nissan,,,,,
TRUE,Tanner Nissan,620 West Washington St.,Brainerd,MN,56401,46.35648,-94.21923,218-829-1465,www.brainerdnissan.com/,,Nissan,,,,,
TRUE,Tasca Nissan,845 Taunton Avenue,East Providence,RI,2914,41.822517,-71.348136,401-432-2000,www.tascanissan.com,,Nissan,,,,,
TRUE,Tasca Nissan Of Dartmouth,483 State Road,North Dartmouth,MA,2747,41.640156,-71.005332,508-996-3200,www.tascanissanma.com,,Nissan,,,,,
TRUE,Taylor Nissan Lancaster,2510 N. Memorial Dr.,Lancaster,OH,43130,39.745664,-82.648313,(888) 742-2391,www.taylornissan.com,,Nissan,,,,,
TRUE,Taylor Nissan of Athens,250 N. Columbus Rd,Athens,OH,45701,39.460282,-82.235553,1-877-812-9603,www.taylor-team.com,,Nissan,,,,,
TRUE,Taylor's Auto Max Nissan,4100 10th Ave S,Great Falls,MT,59405,47.493769,-111.235663,(888) 804-0126,www.taylorsautomaxnissan.com,,Nissan,,,,,
TRUE,Team Nissan,1715 S Delsea Dr,Vineland,NJ,8360,39.462286,-75.043676,856-696-2277,www.teamnissan.com,,Nissan,,,,,
TRUE,Team Nissan,1801 Auto Center Dr,Oxnard,CA,93036,34.227196,-119.150931,805-485-8787,www.teamnissandirect.com/,,Nissan,,,,,
TRUE,Team Nissan,70 Keller St,Manchester,NH,3103,42.9523,-71.4412,603-644-8326,www.teamnissannh.com/,,Nissan,,,,,
TRUE,Team Nissan Inc,70 Keller St,Manchester,NH,03103-3201,42.95369,-71.441581,1-888-387-0064,www.teamnissannh.com,,Nissan,,,,,
TRUE,Team Nissan North,51 Evans Dr.,Lebanon,NH,3766,43.6505161,-72.2477245,888-708-6201,www.teamnissannorth.com,,Nissan,,,,,
TRUE,Ted Russell Nissan,8565 Kingston Pike,Knoxville,TN,37919,35.920477,-84.067105,865-693-2856,www.tedrussellnissan.com/,,Nissan,,,,,
TRUE,Teddy Nissan,3660 Boston Rd,Bronx,NY,10469,40.879827,-73.841467,(888) 484-3112,www.teddynissan.com,www.teddynissan.com/index.htm,Nissan,,,,,
TRUE,Temecula Nissan,41895 Motor Car Pkwy,Temecula,CA,92591,33.516629,-117.15482,951-972-8400,www.temeculanissan.com,,Nissan,,,,,
TRUE,Tenneson Nissan,535 Old Omega Rd,Tifton,GA,31794,31.4436,-83.5231,229-382-7777,www.tennesonnissan.com,,Nissan,,,,,
TRUE,Terry Chapin Nissan,1949 Roberts Ave,Lumberton,NC,28358,34.634032,-78.994482,910-739-8371,www.chapinnissan.com,,Nissan,,,,,
TRUE,Texas Nissan,1401 W State Hwy 114,Grapevine,TX,76051,32.927761,-97.094235,1- 877-934-0567,www.texasnissan.com,,Nissan,,,,,
TRUE,Texas Nissan Of Grapevine,1401 W State Highway 114,Grapevine,TX,76051,32.92931,-97.09462,817-601-3600,www.texasnissanofgrapevine.com/,,Nissan,,,,,
TRUE,Thayer Nissan,18039 N Dixie Hwy,Bowling Green,OH,43402,41.415661,-83.650813,419-353-5271,www.thayernissan.com,,Nissan,,,,,
TRUE,The Autobarn Nissan,1012 Chicago Ave,Evanston,IL,60202,42.035898,-87.679771,847-475-8200,www.autobarnnissan.com/,,Nissan,,,,,
TRUE,Thomas Nissan Of Joliet,1421 N Larkin Ave,Joliet,IL,60435,41.54841,-88.125719,815-741-5353,www.JolietNissan.com,,Nissan,,,,,
TRUE,Thoroughbred Nissan,5163 E 22Nd St,Tucson,AZ,85711,32.207003,-110.88211,520-618-6500,www.tucsonnissan.com/,,Nissan,,,,,
TRUE,Tim Dahle Nissan,4528 S State St,Murray,UT,84107,40.672781,-111.888306,801-262-5521,www.timdahlemurray.com,,Nissan,,,,,
TRUE,Tim Dahle Nissan Southtowne,11155 South Jordan Gateway Blvd,South Jordan,UT,84095,40.54968,-111.8976,(801) 727-4700,www.timdahlesouthtowne.com,,Nissan,,,,,
TRUE,Timbrook Nissan,10345 Mount Savage Rd Nw,Cumberland,MD,21502,39.675571,-78.79223,301-777-8600,www.timbrooknissan.com/,,Nissan,,,,,
TRUE,Tischer Nissan,3510 Fort Meade Rd,Laurel,MD,20724,39.101001,-76.822353,301-498-3322,www.tischernissan.com/,www.tischernissan.com,Nissan,,,,,
TRUE,Tom Hesser Nissan,900 O'Neill Highway,Dunmore,PA,18512,41.436694,-75.621124,570-558-2000,www.tomhessernissan.com,www.tomhessernissan.com/,Nissan,,,,,
TRUE,Tom Peacock Nissan,15300 N. Freeway ,Houston,TX ,77090,29.98585,-95.42354,(888) 835-5880,www.tompeacocknissan.com,,Nissan,,,,,
TRUE,Tom Wood Nissan,4150 E 96Th St,Indianapolis,IN,46240,39.926881,-86.099982,317-848-8888,www.tomwoodnissan.com/,www.tomwoodnissan.com,Nissan,,,,,
TRUE,Tonkin Nissan,26700 Sw 95Th Ave,Wilsonville,OR,97070,45.326738,-122.772479,503-222-2277,www.tonkinwilsonvillenissan.com/,,Nissan,,,,,
TRUE,Tony Nissan,94-1299 Ka Uka Blvd,Waipahu,HI,96797,21.419259,-158.006167,808-680-7150,www.tonynissan.com/,www.tonynissan.com,Nissan,,,,,
TRUE,Torre Nissan,79-125 Highway 111,La Quinta,CA,92253,33.7078,-116.283894,760-777-8999,www.torrenissan.com/,www.torrenissan.com,Nissan,,,,,
TRUE,Town Center Nissan,2310 Barrett Lakes Blvd,Kennesaw,GA,30144,34.009954,-84.57675,(866) 799-4725,www.towncenternissan.com,,Nissan,,,,,
TRUE,Town Nissan,555 3Rd Street Se,East Wenatchee,WA,98802,47.400174,-120.278753,509-662-5125,www.townnissan.com/,,Nissan,,,,,
TRUE,Town North Nissan,9160A Research Blvd,Austin,TX,78758,30.3754,-97.732063,512-451-7411,www.townnorthnissan.net,,Nissan,,,,,
TRUE,Townsend Nissan,2620 Skyland Blvd E,Tuscaloosa,AL,35405,33.18173,-87.553519,205-561-3993,www.townsendnissan.com/,,Nissan,,,,,
TRUE,"Townsend Nissan, Inc.",2620 Skyland Blvd E,Tuscaloosa,AL,35405,33.17013,-87.50305,(877) 861-8514,www.townsendnissan.com,,Nissan,,,,,
TRUE,Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,37.75912,-121.462322,209-820-6000,www.tracynissans.com/,www.tracynissan.net,Nissan,,,,,
TRUE,Tri Star Nissan,4 Superior Way,Uniontown,PA,15401,39.91617,-79.751294,724-430-1920,www.tristarnissan.com/,,Nissan,,,,,
TRUE,Tri-Cities Nissan,3602 Bristol Highway,Johnson City,TN,37601,36.374746,-82.37205,(877) 809-1432,www.tricitiesnissan.com,,Nissan,,,,,
TRUE,Tri-State Nissan,1230 Millwood Pike,Winchester,VA,22602,39.157428,-78.146877,540-667-6800,www.tristatenissan.com,,Nissan,,,,,
TRUE,Trophy Nissan,5031 N Galloway Ave,Mesquite,TX,75150,32.830489,-96.6301,972-613-2200,www.trophynissan.com,,Nissan,,,,,
TRUE,Trotter Nissan,1910 W. Hillsboro,El Dorado,AR,71730,33.207618,-92.685991,870-864-4700,www.trotternissan.com,,Nissan,,,,,
TRUE,Troy Nissan,110 U.S. 231 North,Troy,AL,36081,31.798052,-85.982798,334-566-7357,www.troynissaninc.com/,www.troynissaninc.com,Nissan,,,,,
TRUE,Tustin Nissan,30 Auto Center Dr,Tustin,CA,92782,33.724906,-117.798998,714-669-8282,www.tustinnissan.com,,Nissan,,,,,
TRUE,Twin City Nissan,10549 Hwy 69,Port Arthur,TX,77640,29.952256,-94.003721,409-727-2779,www.twincityclassicnissan.com/,,Nissan,,,,,
TRUE,Twin City Nissan,3247 Airport Highway,Alcoa,TN,37701,35.832,-83.973,(865) 366-5604,www.twincitynissan.com,www.twincitynissan.com/,Nissan,,,,,
TRUE,Tynan'S Fort Collins Nissan,5811 S College Ave,Fort Collins,CO,80525,40.506071,-105.077382,970-282-1400,www.tynansnissanfortcollins.com,,Nissan,,,,,
TRUE,Tynan'S Nissan,780 South Havana Street,Aurora,CO,80012,39.701894,-104.865985,303-341-7330,www.tynansnissanaurora.com,,Nissan,,,,,
TRUE,Tynan's Nissan Fort Collins,5811 South College Avenue ,Fort Collins,CO ,80525,40.50589,-105.0782,,www.tynansnissanftcollins.com,,Nissan,,,,,
TRUE,Uftring Nissan,7400 N Allen Rd,Peoria,IL,61614,40.777101,-89.631112,309-690-6200,www.uftringnissan.net,,Nissan,,,,,
TRUE,United Nissan,3025 E Sahara Ave,Las Vegas,NV,89104,36.144222,-115.109192,702-207-8000,www.unitednissan.com/,,Nissan,,,,,
TRUE,Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,34.133601,-118.35725,818-769-8100,www.universalcitynissan.com/,www.universalcitynissan.com,Nissan,,,,,
TRUE,Universal Nissan,12785 S Orange Blossom Tr,Orlando,FL,32837,28.37918,-81.404384,407-926-7000,www.universal-nissan.com/,,Nissan,,,,,
TRUE,Universal Nissan Orlando,12785 South Orange Blossom Trl,Orlando,FL,32837,28.379668,-81.403438,407-926-7001,www.universal-nissan.com,,Nissan,,,,,
TRUE,Vaden Nissan,10421 Abercorn St,Savannah,GA,31419,31.9867,-81.131757,912-920-5480,www.vadennissan.com/,www.vadennissan.com,Nissan,,,,,
TRUE,Vaden Nissan Of Hinesville,1009 E Oglethorpe Hwy,Flemington,GA,31313,31.854505,-81.575775,912-368-1680,www.vadennissanofhinesville.com/,www.vadennissanofhinesville.com,Nissan,,,,,
TRUE,Vaden Nissan of Statesboro,686 Brannen St,Statesboro,GA,30458,32.434226,-81.766465,(877) 689-3007,www.vadennissanofstatesboro.com,,Nissan,,,,,
TRUE,Vallejo Nissan,3287 Sonoma Blvd,Vallejo,CA,94590,38.11914,-122.255059,707-643-8291,www.vallejonissan.com/,,Nissan,,,,,
TRUE,Valley Hi Nissan,15722 Valley Park Lane,Victorville,CA,92394,34.51805,-117.3228,760-241-1700,www.valleyhinissan.com/,www.valleyhinissan.com,Nissan,,,,,
TRUE,Valley Motors Nissan,3115 E Main St.,Russellville,AR,72802,35.2775862,-93.0914098,(888) 853-2097,www.valleymotorsnissan.com,,Nissan,,,,,
TRUE,Valley Nissan,1005 Ken Pratt Blvd,Longmont,CO,80501,40.1523,-105.108887,303-776-0443,www.valleynissan.com/,,Nissan,,,,,
TRUE,Valley Nissan,1010 S. 1st St.,Yakima,WA,98901,46.591852,-120.501579,(888) 639-6645,www.drivevalleynissan.com,www.drivevalleynissan.com/,Nissan,,,,,
TRUE,Valley Nissan Of Staunton,297 Lee Jackson Hwy,Staunton,VA,24401,38.118572,-79.068763,540-213-9600,www.valleynissanofstaunton.com,,Nissan,,,,,
TRUE,Vann York'S High Point Nissan,1810 S Main St,High Point,NC,27260,35.938328,-79.995584,336-884-4122,www.highpointnissan.com/,,Nissan,,,,,
TRUE,Venice Nissan,700 Us Hwy 41 Bypass S.,Venice,FL,34285,27.089132,-82.430301,941-485-1531,www.venicenissan.com,,Nissan,,,,,
TRUE,Vero Us 1 Nissan,946 S Us Highway 1,Vero Beach,FL,32962,27.585911,-80.377599,772-778-3600,www.verous1nissan.com,,Nissan,,,,,
TRUE,Victory Nissan,6003 N. Navarro Street,Victoria,TX,77904,28.851484,-96.99805,361-578-5000,www.victorynissantexas.com,,Nissan,,,,,
TRUE,Victory Nissan of Dickson,2219 Highway 46 South,Dickson,TN,37055,36.024214,-87.339945,(888) 604-1868,www.victorynissanwest.com,,Nissan,,,,,
TRUE,Vision Nissan,785 Ridge Rd,Webster,NY,14580,43.20451,-77.478493,585-787-2000,www.visionnissanny.com,,Nissan,,,,,
TRUE,Viva Nissan,1310 N Zaragoza Rd,El Paso,TX,79936,31.7255,-106.301599,915-629-5500,www.vivanissan.com/,www.vivanissan.com,Nissan,,,,,
TRUE,Waco Nissan,5605 Legend Lake Pkwy,Waco,TX,76712,31.494673,-97.157548,(888) 697-7460,www.waconissan.com,,Nissan,,,,,
TRUE,Waikem Nissan,4325 Lincoln Way E,Massillon,OH,44646,40.792733,-81.453838,330-478-1801,www.waikemnissan.com/,,Nissan,,,,,
TRUE,Wallace Nissan,4313 S Federal Hwy,Stuart,FL,34997,27.152342,-80.218507,772-286-8000,www.wallacenissanofstuart.net,,Nissan,,,,,
TRUE,Wallace Nissan Oldsmobile,2733 E Stone Dr,Kingsport,TN,37660,36.552293,-82.488376,423-288-5500,www.wallacenissan.com/,,Nissan,,,,,
TRUE,Walser Nissan,14750  Buck Hill Road,Burnsville,MN,55306,44.733925,-93.285513,952.345.2930,www.walsernissan.com,www.walsernissan.com/,Nissan,,,,,
TRUE,Walters Nissan,30 Walters Ln,Pikeville,KY,41501,37.477392,-82.493186,606-437-4005,www.waltersnissan.com,,Nissan,,,,,
TRUE,Warner Nissan,1070 Bright Rd,Findlay,OH,45840,41.057459,-83.606862,419-423-7161,www.warnernissan.com,,Nissan,,,,,
TRUE,Wayzata Nissan,15906 Wayzata Blvd,Wayzata,MN,55391,44.971331,-93.476581,952-475-3939,www.wayzatanissan.com/,www.wayzatanissan.com,Nissan,,,,,
TRUE,Welch Nissan,2505 South Olive St,Pine Bluff,AR,71601,34.2040421,-92.0069929,(888) 528-6834,www.welchnissan.com,,Nissan,,,,,
TRUE,Wendle Nissan,8900 North Division Street ,Spokane ,WA ,99218,47.73911,-117.4114,888-318-3510,www.wendlenissan.com,,Nissan,,,,,
TRUE,Wesley Chapel Nissan,28519 State Road 54,Wesley Chapel,FL,33544,28.237954,-82.343944,813-751-1300,www.wesleychapelnissan.com/,,Nissan,,,,,
TRUE,West County Nissan,14747 Manchester Road,Ballwin,MO,63011,38.593884,-90.532915,636-394-0330,www.westcountynissan.com/,,Nissan,,,,,
TRUE,West Covina Nissan,205 N. Citrus Street,West Covina,CA,91791,34.074191,-117.890169,626-732-1000,www.westcovinanissan.com/,,Nissan,,,,,
TRUE,West Herr Nissan Of Lockport,6069 S Transit Rd,Lockport,NY,14094,43.128548,-78.696041,716-625-8889,www.nissanlockport.com,,Nissan,,,,,
TRUE,West Herr Nissan Williamsville,8137 Main St,Williamsville,NY,14221,42.962466,-78.691396,(888) 378-0597,www.autoplacenissan.com,,Nissan,,,,,
TRUE,West Hills Nissan,7900 University Blvd,Moon Township,PA,15108,40.513657,-80.222295,412-262-9020,www.westhillsnissan.com/,,Nissan,,,,,
TRUE,West Texas Nissan Lllp,4307 N John Ben Shepperd,Odessa,TX,79762,31.898239,-102.336259,432-550-3333,www.westtexasnissan.com,,Nissan,,,,,
TRUE,West-Herr Nissan,3580 Southwestern Blvd,Orchard Park,NY,14127,42.784266,-78.765521,716-662-8008,www.westherrnissan.com/,,Nissan,,,,,
TRUE,Western Avenue Nissan,7410 S Western Ave,Chicago,IL,60636,41.758837,-87.683113,773-776-8200,www.westernavenissan.com,,Nissan,,,,,
TRUE,Weston Nissan,3650 Weston Rd,Davie,FL,33331,26.074333,-80.362501,954-888-6800,www.WestonNissan.com,,Nissan,,,,,
TRUE,Weston Nissan Commercial Vehicles,3650 Weston Road,Davie,FL,33331,26.0600818,-80.3621283,877.371.7711,www.nissancommercialvehicledealer.com,,Nissan,,,,,
TRUE,Westside Nissan,1726 Cassat Ave,Jacksonville,FL,32210,30.28829,-81.73154,(888) 311-1609,www.westsidenissan.com,,Nissan,,,,,
TRUE,Wharton Nissan,1237 7Th Street,Parkersburg,WV,26102,39.263795,-81.541635,304-485-7511,www.whartonnissan.com,,Nissan,,,,,
TRUE,White Plains Nissan,500 Tarrytown Rd,White Plains,NY,10607,41.043935,-73.801769,914-683-3800,www.whiteplainsnissan.com,,Nissan,,,,,
TRUE,Wilkes Nissan,1933 US Highway 421 ,Wilkesboro ,NC ,28697,36.14973,-81.21991,877-348-2002,www.wilkesnissan.com,,Nissan,,,,,
TRUE,Williams Nissan,200 Spring Street,Sayre,PA,18840,41.9956199,-76.5219502,(888) 332-6703,www.williamsnissan.com,,Nissan,,,,,
TRUE,Williams Nissan Sayreinc,200 Spring Street,Sayre,PA,18840,41.995643,-76.521953,570-888-2135,www.williamsnissan.com/,,Nissan,,,,,
TRUE,Williams-Woody Nissan,3600 S Limit Ave,Sedalia,MO,65301,38.680366,-93.251459,660-827-1403,www.williamswoodynissan.com/,,Nissan,,,,,
TRUE,Wilson Nissan,328 North Main Street,Logan,UT,84321,41.7425,-111.8346,435-752-7355,www.wilsonmotornissan.com/,,Nissan,,,,,
TRUE,Wilson Nissan,1516 Iowa Street,Bellingham,WA,98229,48.756419,-122.454219,360-733-7300,www.wilsonmotorsnissan.com,,Nissan,,,,,
TRUE,Windsor Nissan By The Maguire Automotive,590 Route 130,East Windsor,NJ,8520,40.26355,-74.546931,609-448-1411,www.windsornissan.com/,,Nissan,,,,,
TRUE,Wolfchase Nissan,2956 N Germantown Rd,Bartlett,TN,38133,35.205857,-89.79191,901-255-3800,www.wolfchasenissan.com/,,Nissan,,,,,
TRUE,Woodall Nissan,132 Union Street Bridge Road,Danville,VA,24540,36.587,-79.387,(866) 217-1972,www.woodallnissan.com,,Nissan,,,,,
TRUE,Woodbury Nissan,439 Mantua Ave,Woodbury,NJ,8096,39.832124,-75.157437,856-853-0150,www.woodburynissan.com,,Nissan,,,,,
TRUE,Woodfield Nissan,700 W Higgins Rd,Hoffman Estates,IL,60169,42.050417,-88.097475,847-310-1900,www.woodfieldnissan.com/,,Nissan,,,,,
TRUE,Woodhouse Nissan,7801 Nebraska Dr,Bellevue,NE,68005,41.179524,-95.93458,402-731-2622,www.woodhousenissan.com/,www.woodhousenissan.com,Nissan,,,,,
TRUE,Woodmen Nissan,6840 Vincent Dr,Colorado Springs,CO,80918,38.931961,-104.810796,719-234-1000,www.woodmennissan.com/,www.woodmennissan.com,Nissan,,,,,
TRUE,Woody Folsom Nissan,1609 East 1St Street,Vidalia,GA,30474,32.210969,-82.391401,912-537-9079,www.nissanofvidalia.com/,,Nissan,,,,,
TRUE,Woody Folsom Nissan of Vidalia,1609 East First Street,Vidalia,GA,30474,32.2109694,-82.391401,(855) 342-7830,www.nissanofvidalia.com,,Nissan,,,,,
TRUE,World Car Nissan,12908 Interstate Hwy 35 N,San Antonio,TX,78233,29.556626,-98.346856,210-599-5959,www.worldcarnissan.net,,Nissan,,,,,
TRUE,Wright Nissan of Wexford,10520 Perry Hwy,Wexford,PA,15090,40.6104233,-80.053575,(724) 799-2410,www.wrightnissanpa.com,,Nissan,,,,,
